Titel,Year,Make,Model,Price,Search Model,Transmission,Mileage,Location,Description,Flags,URL
2015 Mazda cx-5,2015,Mazda,cx-5,10000000,,manual,130000,Viña del Mar,"VENDO MI MAZDA CX-5 IMPECABLE INFORME FULL AUTOFACT EN MANO Vehículo realmente impecable mecánicamente y estéticamente, jamas chocado: -Mantenciones al dia -Climatizador DUAL -Asientos tipo butacas -Sistema SkyActive -Espejos eléctricos -Cierre centralizado -Alzavidrios eléctricos -Radio pantalla touch original -Cámara de retroceso -Velocidad Crucero -Motor 2.0 -Dos llaves originales -Botón Encendido STAR/STOP -KM 130.000 reales y comprobables -6 Airbags frontales y tipo cortina Vehículo con TODOS SUS papeles al día, revisión tecnica y permiso de circulación al día, a mi nombre LLEGAR Y TRANSFERIR. NO PERMUTO SOLO VENTA. REALES INTERESADOS SE ENVÍA INFORME FULL AUTOFACT, OBTENIDO HOY 06 DE MARZO 2024","['al dia', 'chocado']",https://web.facebook.com/marketplace/item/368145676086361/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Mazda 2,2009,Mazda,2,2900000,,manual,184000,Las Condes,Falta reparar socalo y pintar las puertas Para más fotos e info escribir [hidden information] Tengo el contacto directo para transferir,[],https://web.facebook.com/marketplace/item/1341755666491632/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Mazda 2,2013,Mazda,2,5300000,,manual,145000,Santiago,"Mazda 2, full, comandos al volante, documentación al día hasta el 2025, 145.000 kms",['al dia'],https://web.facebook.com/marketplace/item/725991979749043/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Mazda 3,2005,Mazda,3,3100000,,manual,273000,Los Andes,Vendo o permuto Mazda 3 motor 1.6 manual año 2005 andando al 100 Todo al día y transferible Detalles estéticos y soportes de motor y catalitico Es con aire acondicionado Tren delantero nuevo Esta llegar y andar es de uso diario Permuto por algún subaru o algún honda,"['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/727289016284617/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Mazda 3 sport v 1.6,2013,Mazda,3,7800000,,manual,0,El Monte,"Vehículo Full Equipo.
Se vende porque no se ocupa
Documentación Al Dia",['al dia'],https://web.facebook.com/marketplace/item/1488349112087941/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Mazda 3,2006,Mazda,3,4200000,,manual,199000,El Bosque,Vendo mazda 3 1.6 full con aire acondicionado documentación al día hasta 2025 llegar y transferir detalles estéticos por el año kilometraje 202.000 aprox,"['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/1460376754860875/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Mazda 3,2009,Mazda,3,2655000,,manual,257000,Macul,Vendo Mazda 3 Sedán Año 2009 257.985 Kms Necesita algunas reparaciones: Soportes de motor Capo Pintura en general Precio conversable .,['conversable'],https://web.facebook.com/marketplace/item/419275513840598/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Mazda 2,2014,Mazda,2,5000000,,manual,130000,Puente Alto,"Se vende en impecable estado mazda 2 con 130.000 km 2 llaves único dueño muy económico, solo por renovación, si no contesto llamadas por favor WhatsApp, se contestan a la brevedad",[],https://web.facebook.com/marketplace/item/1455246425414616/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Mazda 3,2012,Mazda,3,6350000,,manual,134000,Recoleta,"SE VENDE POR RENOVACIÓN MAZDA 3 SPORT V 1.6 2012 134.800 KM 2 DUEÑOS PRECIO CONVERSABLE! Color Gris Grafito. Con sus llaves originales (principal + repuesto) Aire acondicionado Alza vidrios eléctricos Retrovisores laterales retráctiles automáticos Sensores de retroceso de serie Sensor de luces Sensor de lluvia ISOFIX (seguridad para sillas de bebe) Retrovisor central electrónico (función antideslumbramiento automática) Cierre centralizado Volante regulable en altura Controles al volante Doble airbag Catalítico 2012 sin restricción Documentación y mantención al día. DETALLES: Abolladura en puerta conductor, cubierta inferior espejo izquierdo quebrada (solo estético), raspones en parachoques por uso. Pintura original. ANDANDO PERFECTAMENTE, DE USO DIARIO.","['conversable', 'al dia', 'repuesto']",https://web.facebook.com/marketplace/item/418024007573696/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Mazda 6,2018,Mazda,6,10000000,,manual,124000,San Bernardo,-Mazda 6 2.0 MT skyactiv -Año 2018 -124.400 km -Sensores de estacionamiento -Sensor de lluvia -Cámara de retroseso -Aire acondicionado -Climatizado bizona -Espejos electricos -Función estar/stop -Velocidad crusero -I-stop -Caja de 6 velocidades -2 llaves -Sin partes -Documentos al dia hasta el 2025,['al dia'],https://web.facebook.com/marketplace/item/256052897549475/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Mazda 3,2011,Mazda,3,5700000,,manual,139000,Chimbarongo,"Hola, vendo mi mazda 3 motor 1.6 AC con todos los papeles al día con 139.000 km precio 5.7 combersable Detalles de pintura...llamar o watsap [hidden information] Reales interesados,así no pierdo el tiempo yo ni usted...","['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/7468978059800363/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Mazda 3,2016,Mazda,3,9300000,,manual,156000,Quilpué,"Auto en perfectas condiciones mecánicas ,detalles de pintura,full equipo, 156... kms Consultas al wassap +5 6 9 8 4 9 1 5 9 8 9",['detalles menores'],https://web.facebook.com/marketplace/item/1479857832743545/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Mazda 2,2009,Mazda,2,4000000,,manual,3000,Buin,Vendo por renovación auto super bueno apañado cuenta con varios extras detalle de pintura por el año al día asta 2025 todos sus papeles precio conversable más info [hidden information],"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/728714636108272/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Mazda 2,2011,Mazda,2,5189000,,manual,170000,Santiago,"Mazda 2 Sport 2011 full con AC,llantas,espejos eléctricos,comandos al volante * a toda prueba transferencia inmediata*",[],https://web.facebook.com/marketplace/item/423038876755775/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Mazda 3,2014,Mazda,3,7100000,,manual,170000,Buin,"Vendo Mazda 3 1,6 año 2014. -Documentación al día. -Solo 3 propietarios - Sin partes, ni multas. - Kilometraje 170.000 -Mantención al día le quedan 4.000km para la próxima mantención. -Neumáticos y pastillas de freno con mucha vida útil. -Vidrios polarizados -Sistema operativo 100%. (Sistema Regulación de altura de luces, sensor de temperatura de ambiente, sensor de lluvia, alza vidrios 4 puertas, radio con bluetho, etc. - Algunos detalles de pintura por el año. -Vidrios y espejos grabados -Llantas con pernos de seguridad. - Mecánicamente se encuentra en impecables condiciones Solo venta, no se permuta. valor conversable","['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/1566511390811608/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Mazda 3,2007,Mazda,3,4480000,,manual,181000,San Miguel,"Mazda 3 2007 1.6cc sedan, ningún detalle, cambio de aceite recién, mantenciones al día, sin multas y transferible, tercer dueño, totalmente impecable 181.300 kms. Alza vidrios eléctricos, cierre centralizado, aire acondicionado, documentos al día. $4.480.000, poco conversable. Más información: 9️⃣5️⃣9️⃣1️⃣9️⃣1️⃣1️⃣3️⃣1️⃣ 9️⃣9️⃣0️⃣5️⃣7️⃣1️⃣6️⃣6️⃣4️⃣","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1093817708513301/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1999 Mazda artis,1999,Mazda,artis,990000,,manual,250000,Talca,Por no concretar negocio vuelvo a publicar está atrasado andando impeque solo detalles estéticos vendo o permuto porfavor hable gente interesada los preguntones me dejaron chato,"['detalles menores', 'atrasado']",https://web.facebook.com/marketplace/item/429718502888854/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Mazda 6 full mecánico,2014,Mazda,6,8380000,,manual,108000,Maipú,"Full equipo
Caja sexta
Documentos al día
Pantalla retroceso
Andar impecable",['al dia'],https://web.facebook.com/marketplace/item/3651681808427058/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2020 Mazda 2,2020,Mazda,2,7690000,,manual,80000,Santiago,"Liquido...!!! Favor..Leer..!!! mazda 2 sedan 2020 modelo 2021 Full •Comando al volante, Carplay, batería, neumáticos y pastillas nuevas cambio de aceite realizado. •2do dueño •Comprado en cia de seguro (R-Mate) ,•velocidad crucero, freno en pendiente, sin partes y sin multas totalmente transferible dos copia de llaves 80mil kms Valor avaluo 10.5",[],https://web.facebook.com/marketplace/item/943501846972658/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Mazda 6,2014,Mazda,6,8480000,,manual,101000,Santiago,‎ ✅ Disponible con Financiamiento y contado. • unico dueño • motor 2.0cc • mecanico- caja 6ta • velocidad crucero • sensor de retroceso • Dirección hidráulica • aire acondicionado • cierre centralizado • Full equipo ✅ Consulte alta probabilidad de aprobación.,[],https://web.facebook.com/marketplace/item/2071184433248787/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2002 Mazda bt25000,2002,Mazda,bt25000,4500000,,manual,99000,Melipilla,"Camioneta a toda prueba, andando impecable,todo al día, precio poco conversable","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/376598341999243/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Mazda b2500,2006,Mazda,b2500,5400000,,manual,300,Quillota,"Se vende impecable Mazda b2500 diesel. Full equipo, 4x4.",[],https://web.facebook.com/marketplace/item/396751689755929/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Mazda 3,2016,Mazda,3,8650000,,manual,160000,Concepción,Unidad en muy buen estado,[],https://web.facebook.com/marketplace/item/1820308688396930/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Mazda 6,2008,Mazda,6,5700000,,manual,170000,Lampa,"Full Equipo, Climatizador, Esta En Perfecto Estado, Sin Ningun Detalle, Oportunidad Unica",[],https://web.facebook.com/marketplace/item/373484568838186/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1996 Mazda 323glx,1996,Mazda,323glx,1800000,,manual,190000,Rancagua,Se vende auto con transferencia altiro está atrasado de ahora de marzo se puede entregar al día o se lo puede llevar así ac recien cargado frenos nuevos motor impecable igual caja solo trizadura en el palabrisas y desgaste de pintura por los años buena maquina y económico motor 1.6 se puede permutar por alguna camioneta para trabajar,"['al dia', 'atrasado']",https://web.facebook.com/marketplace/item/1407574990118563/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Mazda 2,2016,Mazda,2,6980000,,manual,142000,Valparaíso,Vehículo familiar bien cuidado,[],https://web.facebook.com/marketplace/item/1076700116894043/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Mazda 5,2015,Mazda,5,7700000,,manual,95000,Recoleta,"Hola , solo vendo x renovación ya que compre otra...y la tengo guardada...vehículo muy bueno y fiel...a toda prueba...transferible sin multas....",[],https://web.facebook.com/marketplace/item/336272032781024/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Mazda 3,2014,Mazda,3,8500000,,manual,79000,Quirihue,Se vende Mazda 3 Solo 2 dueños 2 llaves Full equipo Excelente estado Papeles hasta el 2025 Trasferencia inmediata,[],https://web.facebook.com/marketplace/item/309026882198744/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Mazda 2,2008,Mazda,2,3500000,,manual,120000,Quillota,"Vendo o Permuto Mazda 2 swap Sr20+turbo Intercooler y cañerías nuevas Radiador honda Wasgate externa al capo Turbo t3t4 nuevo Cargando 0.5 Caja Mazda Blow off greddy Relojería completa(reloj de presión de turbo , aceite, temperatura, reloj marcador de voltaje de batería) Motor con factura Full equipo Electrónica sr20 Sin llantas Múltiple en inox y salida de la wasgate en inox.",[],https://web.facebook.com/marketplace/item/1579811316177025/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1994 Mazda 626,1994,Mazda,626,1300000,,manual,250000,Nancagua,Se vende o también se puede permutar por moto,[],https://web.facebook.com/marketplace/item/374315748742642/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1998 Mazda artis,1998,Mazda,artis,650000,,manual,123000,Valparaíso,"Interior en buen estado , motor gA16 DNE , carrocería con detalles de parachoque y tapa barro , papeles del auto , rebajar a 0,25 el block, comprar anillos y pistones 0,25 , culata trabajada cualquier duda dm, color blanco",[],https://web.facebook.com/marketplace/item/387252430783135/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Mazda 3,2011,Mazda,3,4700000,,manual,150000,Cabildo,"Mazda 3 2011 1.6 
Llantas 17""
Radio touch Android
Al dia transferible",['al dia'],https://web.facebook.com/marketplace/item/2061364907572849/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Mazda 6,2006,Mazda,6,7300000,,manual,215000,Olmué,"Mazda tracción 4wd electrónica al día y transferible, tiene butacas Mazda speed llantas 18... Linea inox etc pocos detalles estéticos Precio conversable igual puedo permutar","['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/1461080544847008/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Mazda 3,2017,Mazda,3,7000000,,manual,100000,San Joaquín,"️Vendo Mazda 3 Sport año 2017 Con un golpe frontal como se ve en las fotos solo daños estético, máscara, vicel capoc, motor andando, papeles al día y sin multas. ⛔️OJO EL VEHICULO NO REVENTO AIRBAG Y TAMPOCO está informando el golpe osea si le sacan autofact no les va aparecer nada lo podrían hasta asegurar si quisieran 🫡😉",['al dia'],https://web.facebook.com/marketplace/item/2099934707037835/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Mazda 3,2019,Mazda,3,10000000,,manual,70000,Santiago,"Mazda 3 año 2019, Excelente estado , 68.500 kms, 1.6 Mecánico, 2do dueño, Neumaticos nuevos. 2 juegos de llaves Excelente estado Motor bencinero (93 octanos) Transmisión manual 4 puertas Airbags Aire acondicionado Alzavidrios eléctricos del/tras Cierre Centralizado Espejos eléctricos Controles al volante Radio con entrada aux/usb Tapicería de TELA Anclaje asientos infantiles ISOFIX Frenos ABS Radio Bluetooth Botón start/stop Apertura interna tapa combustible Volante con ajuste de altura Dirección asistida 2 juegos de llaves Llantas aleación Neumáticos 205/60/R17 Frenos de discos Precio $10 MM",[],https://web.facebook.com/marketplace/item/382173621406657/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Mazda 3,2006,Mazda,3,2900000,,manual,200000,San Ramón,Vendo mazda 3 año 2006 de uso diario revicion tecnica atrasada detalles esteticos conversable,"['conversable', 'detalles menores', 'atrasada']",https://web.facebook.com/marketplace/item/2339695649568268/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Mazda 3,2012,Mazda,3,6300000,,manual,116000,Santiago,"Vendo por no uso Mazda 3 Full, toda su documentación al día hasta 2025 sin partes ni multas de ningún tipo. Todo funcionando perfectamente al 100% Precio levemente conversable.","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/304822962615574/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Mazda 3,2013,Mazda,3,500000,,manual,125000,Santiago,Vendo papeles de Mazda 3 año 2013 transferibles color azul precio algo conversable,['conversable'],https://web.facebook.com/marketplace/item/426718639853323/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Mazda 3 en prenda,2016,Mazda,3,5000000,,manual,150000,San Bernardo,"Vendo mazda 3 año 2016 a toda prueba en prenda y multas comprado a dueño directo tengo las 2 llaves originales mas poder notarial, también comprobantes de pago. Venta $5.000.000 REVICION TECNICA AL DIA✔ SEGURO OBLIGATORIO AL DIA✔ PERMISO DE CIRCULACIÓN VENCIDO🚫 FRENOS NUEVOS EN LAS 4 RUEDAS✔ BATERIA NUEVA✔ CAMBIO ACEITE LIQUY MOLY 5-30 RECIÉN HECHO✔ Es Similar a yaris terreno kia frontier legacy cerato elantra lancer impreza mirage i10 accent murano ranger bt50 terrano porter versa baleno l200 np300 amarok cerato mazda 6 a200 a250 bmw 130 z4 z5 vitara nomade rio 5 pathfinder pilot alto maruti montero genesis mustang camaro dodge dart moto yz yzf kxf wr klx rmz hilux casa prefabricada sitio piscina minicargador grua horquilla camion pluma camion grua sentra x4 x5 x6 amg accord civic v16 gota primera sr20 mk4 fto c30 c40 soluto sportage tucson santa fe durango ram 1500 f150 silverado veracruz hilux ranger np300 canter frontier baleno t8 amarok scania npr nqr","['al dia', 'multas']",https://web.facebook.com/marketplace/item/714107157562471/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
