Titel,Year,Make,Model,Price,Search Model,Transmission,Mileage,Location,Description,Flags,URL
2013 Hyundai tucson 4x4 at,2013,Hyundai,tucson 4x4 at,8500000,,automatic,108000,La Reina,"Vehículo en muy buenas condiciones motor 2.0 turbo con solo 108.000 klm , Vehículo 4X4 Automático EQUIPAMIENTO ● Control de radio al volante ● Velocidad crucero ● Sensor de retroceso ● Aire acondicionado ● Bluetooth ● 2 Airbags ● Alza vidrios eléctricos recibimos auto en parte de pago te ayudamos con tu crédito automotriz",['parte'],https://web.facebook.com/marketplace/item/2775495549255520/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Hyundai elantra,2011,Hyundai,elantra,5000000,,automatic,164000,San Antonio,"Se vende en 5.000.000 conversable, ya que tiene un problema en la caja (automático) el vehículo está andando. Dudas consultas al dm (Tengo una Dodge caliber 2011 y el Hyundai Elantra 2011, ambos con detalle pero están andando) Se permutan ambos por una camioneta doble cabina o se venden ambos en $8.500.000.-",['conversable'],https://web.facebook.com/marketplace/item/1047599759664175/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Hyundai tucson,2014,Hyundai,tucson,7800000,,automatic,187000,Santiago,"Vehículo a toda prueba llegar y andar de uso diario Actualmente tiene 187xxx y contando Automática, 2.0, full, aire acondicionado Neumáticos 50% de vida, se puede ver en Maipú",[],https://web.facebook.com/marketplace/item/373016975644147/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Hyundai i30,2013,Hyundai,i30,8000000,,automatic,150000,Santiago,Vendo Hyundai i30 en exelente estado 2 dueñas ( mi tía y mi esposa) Full equipo Todas las mantenciones en Hyundai chile Vendo por renovación,[],https://web.facebook.com/marketplace/item/8018277128188709/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Hyundai santa fe,2010,Hyundai,santa fe,8700000,,automatic,245000,Quilpué,"Santa Fe 2010 con 3 corridas de asiento motor 2.2 DIESEL Automático versión TOP DE LINEA (12 Airbag, Soonrof, Doble Climatizador etc.) NO RETORNADA Rv. Técnica hasta agosto del 2024 permiso de circulación hasta 2025 Llegar y Transfer, 4x4 en exelente estado, neumáticos A/T al 80% Valor 8.700.000 conversable. Podría permutar por auto más pequeño más dinero a mi favor.... 245.000 km reales. Solo Verdaderos interesados.",['conversable'],https://web.facebook.com/marketplace/item/418973473984150/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Hyundai tucson,2006,Hyundai,tucson,4500000,,automatic,277000,Santiago,"Tucson croi full 4 x 4 2006 Diesel Automatica Aire acondicionado Frenos abs Llantas nuevas Varios extras esta muy bien cuidada, revisión técnica al día hasta el 2025, permiso de circulación al día, sin multas ni deudas, precio algo conversable.","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/7393828424007099/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Hyundai santa fe,2008,Hyundai,santa fe,8000000,,automatic,148000,Maipú,Camioneta Hyundai santa fe full modelo 2008 3 corridas de asientos (7 pasajeros) 4wd Motor 2.7 a gasolina Algunos detalles estéticos,['detalles menores'],https://web.facebook.com/marketplace/item/433258525904135/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2000 Hyundai sonata,2000,Hyundai,sonata,500000,,automatic,2000,Lampa,Motores 2 culatas con tapas válvulas y un blook motor año 2000. 2.0 conversable,['conversable'],https://web.facebook.com/marketplace/item/7474095189322333/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Hyundai tucson,2008,Hyundai,tucson,5450000,,automatic,208000,La Ligua,"Vendo Hyundai Tucson Crdi turbo diésel, versión full equipo, automática, aire acondicionado, espejos eléctricos, control de tracción con activación de botón, Awd(4x4) con mando electrónico. Mecánicamente impecable, documentos al día, sin partes, sin deudas.",['al dia'],https://web.facebook.com/marketplace/item/424325116947040/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Hyundai tucson,2015,Hyundai,tucson,9900000,,automatic,76000,Machalí,Hyundai Tucson 2015 2.0 Automático 2do dueño Full equipo Se vende porque me pasaron camioneta en la empresa,[],https://web.facebook.com/marketplace/item/1080738409646297/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Hyundai santa fe 2.2 diésel at,2010,Hyundai,santa fe 2.2 diésel at,8500000,,automatic,196000,Parral,"Por encargo Se vende Hyundai Santa Fe Caja automática, es petrolera, corta corriente, full cuero, climatizador, sunroft eléctrico, mantenciones a su tren delantero completo, de 3 corridas de asientos El precio es conversable",['conversable'],https://web.facebook.com/marketplace/item/303712232516463/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1996 Hyundai autos,1996,Hyundai,autos,600000,,automatic,0,El Bosque,"vehiculos con motores funcionado, hyundai con falla caja automatica y seat falla bomba de agua, se mantiene los papeles de los dueños, los dos Autos en $600mil, escucha oferta",[],https://web.facebook.com/marketplace/item/408939821741411/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Hyundai getz,2010,Hyundai,getz,4000000,,automatic,11000,Palmilla,Hyundai getz full equipo se vende por renovación toda su documentación al día a mi nombre y transferencia inmediata,['al dia'],https://web.facebook.com/marketplace/item/372642859066268/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Hyundai santa fe,2009,Hyundai,santa fe,5000000,,automatic,241000,Parral,"Vendo santa fe con documentos al día para el 2024, auto familiar amplio 3 corridas de asiento full equipo.",['al dia'],https://web.facebook.com/marketplace/item/296174513498921/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2000 HYUNDAI AUTOMÁTICA V FULL AL DIA santamo 3 corridas de asientos,2000,HYUNDAI,AUTOMÁTICA V FULL AL DIA santamo 3 corridas de asientos,1700000,,automatic,230000,Quilpué,TRANSFERIBLE AL MOMENTO AL DIA SIN MULTAS NI PARTES BOLSAS DE AIRE INTACTAS O AIR BAG CAMIONETA FAMILIAR MUY COMODA Y AMPLIA 3 CORRIDAS DE ASIENTOS VERSIÓN FULL AIRE ACONDICIONADO CALEFACCIÓN DIRECCION HIDRÁULICA CIERRE CENTRALIZADO VIDRIOS Y ESPEJOS ELÉCTRICOS INTERIOR TOTALMENTE ORIGINAL PINTURA DE FABRICA 230.000 KILÓMETROS DE RECORRIDO LLANTAS DE FABRICA NEUMÁTICOS IMPECABLES HYUNDAI SANTAMO SÑO 2000 CAJA AUTOMÁTICA TODO EN EXCELENTE ESTADO USO DIARIO SOLO DETALLES DE DESGASTE DE PINTURA EN CAPOT Y PARTE DEL TECHO JAMAS CHOCADA CAMIONETA EN EXCELENTE ESTADO QUINTA REGIÓN QUILPUE WHATSAPP[hidden information] VALOR NO NEI 1.700.000,"['al dia', 'parte']",https://web.facebook.com/marketplace/item/1406688166632942/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Hyundai santa fe,2007,Hyundai,santa fe,5900000,,automatic,121000,Quilpué,"Hola vendo maravillosa Hyundai santa fe 2.2 vgt diésel automática secuencial o recibo por auto sedan en forma de pago no V16 y tampoco corsa . -papeles al día Rev técnica vence enero 2025 -Cuenta con 7 butacas full cuero calefaccionados (todos) -El asiento del conductor se regula electrónicamente -Mandos al volante -Espejos eléctricos tiene frigobar o enfriador de bebidas -sensor de retroceso -llantas 18,"" -Climatizador by-zona Tiene contratado GPS con corta corriente y app para manipular los comandos ..camioneta muy cómoda al andar Detalles: hay que hacerle mantenimiento al motor de partida que está flojo -detalles de pintura como se ven en las fotos -Hay que cambiar 1 axial -se puede ver en Quilpué 5ta región","['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/7278298152297502/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2002 Hyundai elantra,2002,Hyundai,elantra,2100000,,automatic,123000,Casablanca,Publico por encargo Se vende por no uso Documentos al dia DETALLES DE PINTURA ESCAPE roto Precio conversable 2.100.000 Contacto WhatsApp [hidden information],"['conversable', 'al dia', 'detalles menores', 'roto']",https://web.facebook.com/marketplace/item/1392935031393130/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Hyundai tucson,2012,Hyundai,tucson,7900000,,automatic,183000,Peumo,"Vendo mi regalona está a toda prueba en excelentes condiciones ! A toda prueba ✅ Todo al día ✅ Sin partes, ni multas ✅ Permiso de circulación vigente hasta el año 2025 cancelado ✅ Kilómetraje real ✅ Detalles mínimos por el año se pueden apreciar en la foto ! Valor conversable, solo reales interesados","['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/1090021248876884/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Hyundai tucson,2010,Hyundai,tucson,7000000,,automatic,134000,Quilpué,El precio conversable,['conversable'],https://web.facebook.com/marketplace/item/1558442301670427/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1999 Hyundai santamo,1999,Hyundai,santamo,2500000,,automatic,250000,Viña del Mar,"Vendo hyundai Santamo 99 2.0 
todo al día llegar y andar 
tres corridas de asientos.",['al dia'],https://web.facebook.com/marketplace/item/3644581469090438/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Hyundai santa fe,2012,Hyundai,santa fe,8200000,,automatic,240000,Las Condes,"Muy buen estado, uso familiar, interior Perfecto, pequeños detalles de carrocería, papeles 2024 pagados y aceite recién cambiado.",[],https://web.facebook.com/marketplace/item/421472513630281/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Hyundai elantra,2006,Hyundai,elantra,2800000,,automatic,250000,Santiago,"Se vende Hyundai Elantra gls automático 2006 , transferible sin multas",[],https://web.facebook.com/marketplace/item/1195097065140599/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Hyundai accent 1.6 gls full automático,2015,Hyundai,accent 1.6 gls full automático,7500000,,automatic,93000,La Reina,"1 dueña, mantenciones al día, pastillas y disco recién cambiadas, en buen estado, se vende por renovación.",['al dia'],https://web.facebook.com/marketplace/item/805176121520648/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Hyundai santa fe,2011,Hyundai,santa fe,6500000,,automatic,128000,Quinta Normal,"Hyundai santa fe 2011, 4x2, 2.4lt, 3 corridas de asiento, automática, papeles al día, permiso de circulación al día, sin multas ni partes. $ 6.500.000.",['al dia'],https://web.facebook.com/marketplace/item/2309202849250160/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Hyundai tucson,2011,Hyundai,tucson,7000000,,automatic,170000,Paredones,"Se vende Hyndai Tucson año 2011 motor 2.0 full equipo, automático, sin partes ni multas, neumaticos nuevos, documentación al día, llegar y transferir, detalles estéticos por el año. Se vende o permuta por auto del mismo valor.","['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/7495997430447952/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Hyundai accent,2012,Hyundai,accent,4700000,,automatic,195000,La Granja,Vendo hyundai accent RB Año 2012 194.000 km y sumando Full equipo a/c Automático Documentos al día y Transferible Precio poco conversable $4.700.000,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/374604525397883/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Hyundai tucson,2009,Hyundai,tucson,5800000,,automatic,123000,Zapallar,"Impecable , papeles al día 
Llegar y transferir",['al dia'],https://web.facebook.com/marketplace/item/779548727384756/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Hyundai elantra,2006,Hyundai,elantra,3650000,,automatic,99000,Colina,"Hyundai Elantra año 2006 1.8 Automatico , DH, AC, AE, modelo full de la epoca. Muy poco kilometraje solo 99.800, comprobable. Tiene 4 dueños. Llantas y manubrio nuevos. Neumaticos delanteros con menos de 10.000 km. Permiso año 2024 pagado. Tiene varios detalles de pintura ,propio de los años, y topones y rayones. Nunca chocado Mas info y fotos via WhatsApp.",['detalles menores'],https://web.facebook.com/marketplace/item/1151123306067566/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Hyundai excel,2010,Hyundai,excel,3200000,,automatic,160000,Talca,"Se vende vehículo por renovación, en perfecto estado, funcionando con motor 1.4. Papeles al día, solo detalles estéticos en los asientos. Precio conversable y transferible.","['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/3254533204849469/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2020 Hyundai accent,2020,Hyundai,accent,9800000,,automatic,38000,Santiago,"Encuentra la combinación perfecta entre rendimiento y comodidad. Este vehículo combina un diseño moderno y aerodinámico, con un motor eficiente, ya que tiene motor 1.4L que ofrece un potencia impresionante y una eficiencia excepcional. Además con pantalla táctil, conexión a Bluetooth y audio premium, mantiene tus manos en el volante mientras sigues conectado. Vehiculo año 2020, modelo accent hb 1.4, único dueño, 5 puertas con seguro de niños, anclaje isofit y latch, 5 pasajeros, doble airbag, auto de 6 velocidades manual, volante multinacional con regulación de altura, 2 pantalla táctil 7"" compatible con Apple CarPlay y AndroidAuto +Aux. + Usb. Alza vidrios eléctricos y cierre centralizado, cámara de retroceso con frenos ABS. ¡No dejes pasar esta oportunidad!",[],https://web.facebook.com/marketplace/item/1140632353788804/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Hyundai elantra 1.6 automatico,2018,Hyundai,elantra 1.6 automatico,9990000,,automatic,57000,Viña del Mar,HYUNDAI ELANTRA 1.6 AUTOMATICO AÑO 2018 #hyundai#hyundaielantra #autosusados #seminuevos Precio $ 9.990.000💥 Combustible gasolina Transmisión automática Kilometraje 57.000 Venta por concesionario Opciones de financiamiento Contacto : Pablo Barrios 📲5️⃣6️⃣9️⃣3️⃣2️⃣5️⃣9️⃣3️⃣4️⃣4️⃣2️⃣ Visítanos en camino internacional 4030 Viña del Mar Horario de atención : Lunes a Viernes de 09 a 18 hrs Sábados 10 a 13 hrs,[],https://web.facebook.com/marketplace/item/949095609906587/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Hyundai elantra,2018,Hyundai,elantra,8990000,,automatic,77000,Viña del Mar,"Un Excelente Auto Sedan Motor 1,6 Automático ful equipado, Aire acondicionado, Radio con Pantalla y Cámara de retroceso.Tenemos Crédito con el 30% de pie mínimo y 48 cuotas plazo máximo. Es de entrega inmediata.",[],https://web.facebook.com/marketplace/item/1413840455884914/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2020 Hyundai creta,2020,Hyundai,creta,8990000,,automatic,38000,Puente Alto,"Hyundai Creta año 2020, motor 1.6 AT bencinero, caja automática de 6 velocidades, full equipo con aire acondicionado, llantas de aleación aro 16, encendido con startstop, espejos eléctricos. Tiene 38.000 km. Mantenciones al día, documentos al dia, transferible y sin multas. Solo pequeños detalles estéticos. Se puede ver en Puente Alto. Vehículo de aseguradora!!","['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/1453780772155203/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Hyundai accent,2018,Hyundai,accent,9190000,,automatic,50000,Santiago,Impecable Hyundai Accent Full Año 2018 Transmisión automática Km 50.300 $9.190.000 Pago Contado o con Financiamiento!,[],https://web.facebook.com/marketplace/item/654832280053387/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Hyundai tiburon,2006,Hyundai,tiburon,6500000,,automatic,110000,Villa Alemana,"Hyundai tuscani, único detalle sello amarillo, Conversable",['conversable'],https://web.facebook.com/marketplace/item/968005304682826/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Hyundai tucson,2014,Hyundai,tucson,9000000,,automatic,83000,San Antonio,"En perfecto estado llegar y andar neumáticos delanteros nuevos, Correa de accesorios nueva, liquido hidráulico nuevo, bujías nuevas, filtro de cabina nuevo. Automático. 83.xxx km.Dudas al [hidden information]. Todo al día hasta 2025. $ 9.000.000. [hidden information].",['al dia'],https://web.facebook.com/marketplace/item/909536884514710/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1997 Hyundai sonata,1997,Hyundai,sonata,1899000,,automatic,111000,Maipú,Hyundai sonata Full equipo con aire techo radio con pantalla Todo funciona transferible Pide tú auto aqui marca modelo año precio,[],https://web.facebook.com/marketplace/item/1151321979556937/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Hyundai genesis,2009,Hyundai,genesis,8800000,,automatic,80000,Rancagua,"Se vende Hyundai Genesis 200 Series 2.0T automático. 2009 con los siguientes upgrades - línea completa (sin downpipe) en 3” con un filtro de alto flujo magnaflow para un sonido mas ronco - colas HKS originales - Inducción hecha a medida en Inox - full wrap negro mate (no inscrito por si lo quieren dejar al color original) - neumáticos traeros semi slick - interior full cuero con asientos calefactables IMPORTANTE: PUEDO TRANSFERIRLO A FINES DE DICIEMBRE YA QUE ES IMPORTADO Y SE LIBERA EN DIC. Mientras se hace el papel notarial para seguridad de ambos. Detalles mínimos de pintura y un terminal de dirección lado conductor (da un pequeño juego en la rueda, es ínfimo) Ojalá solo entendidos en el tema y con las lucas precio de permuta es a 9.5",['detalles menores'],https://web.facebook.com/marketplace/item/1511752146054924/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Hyundai santa fe,2008,Hyundai,santa fe,8000000,,automatic,149000,Maipú,Llamar al [hidden information],[],https://web.facebook.com/marketplace/item/715722467301469/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Hyundai elantra,2016,Hyundai,elantra,9800000,,automatic,80000,Maipú,"Vendo Hyundai Elantra automático GLS AT 2016. Automático, velocidad crucero, espejos eléctricos, cámara de retroceso, sensores delanteros y traseros, control al volante, Bluetooth, radio con computador a bordo, pantalla con conexión a USB, aire acondicionado, motor 1.6, ABS, con GPS y corta corriente, vidrios y espejos marcado con patente, airbags, con los 2 juegos de llaves.",[],https://web.facebook.com/marketplace/item/1112290473386024/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Hyundai new tucson fl gl 2.0,2014,Hyundai,new tucson fl gl 2.0,9490000,,automatic,108000,Santiago,"Mantenciones al día, Motor 2.0, año 2014, Automático, aire acondicionado, alarma, documentación al día, 2 llaves. Recibimos auto en parte de pago.","['al dia', 'parte']",https://web.facebook.com/marketplace/item/1156236069041450/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
