Titel,Year,Make,Model,Price,Search Model,Transmission,Mileage,Location,Description,Flags,URL
2014 Kia rio,2014,Kia,rio,5000000,,manual,102000,Rancagua,Vendo por renovación,[],https://web.facebook.com/marketplace/item/899993821927278/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Kia frontier,2010,Kia,frontier,8800000,,manual,180000,Santiago,Camioneta de en buen estado permiso de circulación 2025 interesados favor escribir por interno,[],https://web.facebook.com/marketplace/item/1140396167386619/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Kia cerato 5,2014,Kia,cerato 5,6000000,,manual,128000,Maipú,"Vendo Kia Cerato 5 ÚNICO DUEÑO, el auto no se ocupó en el 2022 y 2023 por tener multas tag las cuales fueron todas regularizadas el 12 de marzo de este año, pagando el permiso en la municipalidad de Maipu acogiéndome a la ley de la condonación del 80%, se vende ya que no se está ocupando precio levemente conversable con dinero en mano mecánicamente perfecto recién hecha la mantención de aceite, filtro de aire, filtro de aceite, filtro de polen, bujías, cambio de embrague. Mantenido en perfectas condiciones al día con el permiso de circulación 2024 tiene un topon en la puerta del copiloto pero nada grave.","['conversable', 'al dia', 'multas']",https://web.facebook.com/marketplace/item/2475277055977058/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Kia cerato,2016,Kia,cerato,9100000,,manual,188000,Santiago,Se vende al dia llegar y trabajar se puede ver en la florida año 2016,['al dia'],https://web.facebook.com/marketplace/item/1110616953407646/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Kia morning,2017,Kia,morning,5890000,,manual,68000,Santiago,Kia Morning 2017 versión NON STOP 1200 cc 68 mil km Alzavidrios eléctricos Aire acondicionado Espejos eléctricos abatibles Sensor de retroceso Documentación al día Sin multas ni prenda Precio conversable Consultas por interno,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/396393166455275/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Kia rio,2006,Kia,rio,2500000,,manual,10000,Melipilla,Vendo por renovación,[],https://web.facebook.com/marketplace/item/1114453493131883/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Kia rio 5,2016,Kia,rio 5,7900000,,manual,41000,Las Condes,¡𝗕𝗜𝗘𝗡𝗩𝗘𝗡𝗜𝗗𝗢𝗦 𝗔 𝗟𝗔 𝗘𝗫𝗣𝗘𝗥𝗜𝗘𝗡𝗖𝗜𝗔 𝗖𝗔𝗥𝗕𝗨𝗟𝗔 🚘! 𝗠𝗔𝗥𝗖𝗔: KIA MOTORS 𝗠𝗢𝗗𝗘𝗟𝗢: RIO 5 EX 1.4L 6MT DAB 𝗧𝗥𝗔𝗡𝗦𝗠𝗜𝗦𝗜𝗢𝗡: MECÁNICO 𝗞𝗠: 41.000 𝗔Ñ𝗢: 2016 𝗖𝗢𝗠𝗕𝗨𝗦𝗧𝗜𝗕𝗟𝗘: BENCINA 𝗡° 𝗗𝗨𝗘Ñ𝗢𝗦: 1 𝗣𝗥𝗘𝗖𝗜𝗢: 7.900.000 (𝙑𝘼𝙇𝙊𝙍 𝙉𝙊 𝙄𝙉𝘾𝙇𝙐𝙔𝙀 𝙏𝙍𝘼𝙉𝙎𝙁𝙀𝙍𝙀𝙉𝘾𝙄𝘼) ✅ 𝗔𝗨𝗧𝗢𝗦 𝗜𝗡𝗦𝗣𝗘𝗖𝗖𝗜𝗢𝗡𝗔𝗗𝗢𝗦 ✅ 𝗖𝗢𝗠𝗣𝗥𝗔 𝗦𝗜𝗡 𝗖𝗢𝗠𝗣𝗟𝗜𝗖𝗔𝗖𝗜𝗢𝗡𝗘𝗦 ✅ 𝗙𝗜𝗡𝗔𝗡𝗖𝗜𝗔𝗠𝗜𝗘𝗡𝗧𝗢 ✅ 𝗡𝗨𝗘𝗦𝗧𝗥𝗢𝗦 𝗔𝗨𝗧𝗢𝗦 𝗦𝗢𝗡 𝗗𝗘 𝗗𝗨𝗘Ñ𝗢𝗦 𝗣𝗔𝗥𝗧𝗜𝗖𝗨𝗟𝗔𝗥𝗘𝗦 📲𝗪𝗵𝗮𝘁𝘀𝗔𝗽𝗽 +𝟱𝟲 𝟵 𝟳𝟱𝟴𝟲 𝟳𝟲𝟳𝟴 📧 𝗖𝗼𝗿𝗿𝗲𝗼: 𝗱𝗮𝗻𝗶𝗲𝗹@𝗰𝗮𝗿𝗯𝘂𝗹𝗮.𝗰𝗼𝗺 🖱️ 𝘄𝘄𝘄.𝗰𝗮𝗿𝗯𝘂𝗹𝗮.𝗰𝗹,[],https://web.facebook.com/marketplace/item/767392752001234/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Kia rio 5,2015,Kia,rio 5,6990000,,manual,70000,Viña del Mar,"Kia Rio 5 EX año 2015,motor 1.4 c.c., full equipo, aire acondicionado , en excelentes condiciones generales, recibimos vehículos en pago, créditos bancarios, fono:[hidden information].",[],https://web.facebook.com/marketplace/item/391197456989738/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2002 Kia rio,2002,Kia,rio,950000,,manual,256000,Los Andes,Vuelvo a publicar por gente poco seria...Andando uso diario datalles estéticos por el año...al desarme consulten sus piesa..o el q llege con 900 se lo lleva,['desarme'],https://web.facebook.com/marketplace/item/3612839242265770/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Kia soul,2011,Kia,soul,4900000,,manual,178000,La Florida,Kia soul año 2011 Precio negociable Semi full Trae pantalla Android Poco kilometraje Papeles al día a mi nombre transferible HABLAR REALES INTERESADOS,['al dia'],https://web.facebook.com/marketplace/item/700409215366275/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Kia morning,2005,Kia,morning,3000000,,manual,102000,Cerro Navia,"Vendo Kia morning 2005,se vende por renovación ,2 años que lo tengo no me a dado ninguna pana ni problemas ,detalles estéticos por el año ,revisión Técnica al dia y sin multas …interesados llamar al número [hidden information] o pueden venir a verlo soy de cerronavia El auto : Alza vidrio en puertas delantera Cuenta con llantas No cuenta con aire acondicionado No tiene partes y está al día hasta 2025 (legal ) Es manual Muy económico Kilometraje :102282 COMVERSABLE","['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/2621012098072613/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Kia cerato,2006,Kia,cerato,3000000,,manual,8000,Melipilla,"Kia Cerato full equipo , año 2006 detalles por el año , muy fiel auto ver sin compromiso 🙌",[],https://web.facebook.com/marketplace/item/2460404620830377/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Kia rio,2015,Kia,rio,5500000,,manual,147000,Puente Alto,"Kia rio ex 2015 Con aire acondicionado pantalla android 10” documentos al día sin multas. excelente estado solo pequeños detalles estéticos, nada que afecte su mecanica mecánicamente sin problemas se puede ver en mi domicilio con previa coordinación ULTIMO PRECIO PARA ESTA SEMANA!! solo gente seria porfavor","['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/698904645526710/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Kia cerato,2015,Kia,cerato,8100000,,manual,1000,Puente Alto,"Hola vendo mi joyita full equipo papeles al día permiso de circulación hasta el 2025 Impeque kilometraje 105 modelo Kia Cerato Está a 8100000 conversable Modo control crucero Muestro en puente alto,solo interesados Fono ;[hidden information]","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1581037126149832/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Kia ex,2009,Kia,ex,2500000,,manual,44000,Melipilla,Se vende kia Cerato al 100 papeles al día transferencia inmediata,['al dia'],https://web.facebook.com/marketplace/item/3648869945440292/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Kia sportage,2008,Kia,sportage,4800000,,manual,200000,Valparaíso,Vendo Kia sportage full año 2008 motor 2.0 diesel económico en muy buen estado mecánicamente de pintura desgaste por el año en general muy bueno y economía al ser diesel espacioso último valor ya rebajado,[],https://web.facebook.com/marketplace/item/962938752057439/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Kia río 5,2012,Kia,río 5,5790000,,manual,156000,Talca,"Kia río 5 1.4 Ex sport 2012 top línea full Auto en excelentes condiciones mecánicas y estéticas 💯 2dueños,aire acondicionado,doble airbag,frenos abs,asientos de cuero,sunroof,espejos abatibles ,motor 1,4 súper económico caja 6ta Al día llegar y transferir precio conversable","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/969427654805433/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Kia soul,2013,Kia,soul,4000000,,manual,33000,Estación Central,Hola está en buen estado de motor caja 6ta pero tiene multas de Tag y los papeles atrasados igual escucho ofertas está transferíble,"['atrasados', 'multas']",https://web.facebook.com/marketplace/item/915420680588117/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Kia morning,2013,Kia,morning,4000000,,manual,123000,Rengo,"Se vende kia morning año 2013,motor 1.0 permiso de circulación hasta 2025 ,motor impecable solo se vende por apuro",[],https://web.facebook.com/marketplace/item/1125911281773455/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Kia rio 4,2012,Kia,rio 4,5800000,,manual,93000,Casablanca,"Auto a toda prueba, 2 dueños, caja 6,aire acondicionado y con 93000 kilometros Se vende por renobacion Al dia hasta 2025",['al dia'],https://web.facebook.com/marketplace/item/249240501513599/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Kia morning,2010,Kia,morning,3000000,,manual,128000,Hijuelas,"Se vende Kia morning año 2010
En perfecto estado documentación al dia.",['al dia'],https://web.facebook.com/marketplace/item/877460950732142/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Kia cerrato,2012,Kia,cerrato,4300000,,manual,167000,La Pintana,Todo al día,['al dia'],https://web.facebook.com/marketplace/item/387344594231123/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Kia rio,2009,Kia,rio,3200000,,manual,194000,Santiago,Impeque👌👌👌 Al día y transferible 💰 Año 2009 Alsavidrios y cierre centralizado calefacción (sin aire acondicionado) Buena máquina uso diario Se vende por renovación Solo reales interesados Conversable para cualquier buena oferta 💸 +5️⃣6️⃣9️⃣5️⃣8️⃣0️⃣0️⃣5️⃣7️⃣2️⃣1️⃣,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/7264723200243800/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Kia morning,2009,Kia,morning,2900000,,manual,175000,Buin,"Vendo kia morning 2009, buen estado , motor 1.2 super económico , papeles al día sin multas , permiso de circulacion al día hasta el 2025. Solo detalles de pintura en las esquina de adelante (poco ) como se aprecia en las fotos , cierre centralizado.","['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/2038990129829054/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Kia rio,2016,Kia,rio,6100000,,manual,72000,San Joaquín,"Kia río 5 2016 sin a/c 72.xxx km vehículo manejado por persona 3ra edad (abuela), daños estéticos, motor impecable, conversable 100% número de más información: [hidden information]",['conversable'],https://web.facebook.com/marketplace/item/353546547054825/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Kia morning 1.2,2013,Kia,morning 1.2,4290000,,manual,208000,Quilpué,"Vendo Kia morning impecable todo original tal cual las fotografías OJO fotos sin filtro así como en las foto está el vehículo Kia morning semi full espejos eléctricos ,volante regulable , ausentamos traseros abatibles , alarma , cierre , alza vidrios eléctricos las 4 puertas el auto está llegar y transferir sin multas ni nada todo al día llegar y transferir neumáticos casi nuevos Wasap 9️⃣4️⃣0️⃣2️⃣3️⃣8️⃣5️⃣8️⃣4️⃣ Muy cómodo y económico. Dudas consultas respondo a la brevedad.",['al dia'],https://web.facebook.com/marketplace/item/1535718103661794/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Kia morning,2007,Kia,morning,2100000,,manual,239000,Providencia,"Vendo mi auto kia morning 2007 , tiene cierre centralizado y alza vidrios delanteros. falta revisión técnica. Falta un espejo retrovisor. Auto prende bien pero desde hace una semana presentó problemas de termostato o similar, por esa razón al dejarlo estacionado fuera de nuestra casa sin moverlo un par de días le robaron un espejo retrovisor, motivo de venta.",[],https://web.facebook.com/marketplace/item/1090215322245947/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Kia rio,2012,Kia,rio,4750000,,manual,238132,Limache,"4.750.000 Vendo auto kia rio 5 año 2012 motor 1.2 con 148 mil km excelente estado y muy rendidor, tapiz en perfectas condiciones al igual que pintura, (sin aire acondicionado). Cierre centralizado, alzavidrios delanteros electricos, llegar y transferir. Ver en limache. Fono [hidden information]",[],https://web.facebook.com/marketplace/item/3778463732478549/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Kia morning,2010,Kia,morning,3000000,,manual,250000,Villa Alemana,"Vendo a mi rojito en muy buen estado. Mantenciones efectuadas. Cambio de aceite, filtros, bujias etc. *Auto extremadamente económico* Solo lo vendo por problemas recientes con el incendio. Mayor información a mi número de celular, solo reales interesados y el precio es conversable.",['conversable'],https://web.facebook.com/marketplace/item/726053209707769/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Kia rio,2013,Kia,rio,5800000,,manual,117000,Padre Hurtado,"Kia rio 4 full equipo, pantalla 10 pulgadas camara retroceso HD, amplificador, bazooka y llantas 17 neumáticos casi nuevos. Excelente estado. Documentos al día llegar y transferir.",['al dia'],https://web.facebook.com/marketplace/item/746808744101581/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Kia cerato,2010,Kia,cerato,5000000,,manual,176000,Puente Alto,Está full Detalles mínimos de pintura nada grave sin choques Precio conversable Wsp [hidden information],"['conversable', 'detalles menores']",https://web.facebook.com/marketplace/item/1572889583547666/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Kia rio,2011,Kia,rio,5000000,,manual,195000,Tiltil,"Se vende kia rio 5 jb año 2011 motor 1.4 
Con A/C 
Llantas 15x8 
Auto de uso diario",[],https://web.facebook.com/marketplace/item/2698452650303205/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Kia sportage,2011,Kia,sportage,7600000,,manual,161000,Santiago,Kia Sportage año 2011 todos los papeles al día motor 2.0 todo foccionar sin problema full aire acondicionado no tiene ningún detalles no parte ni multa transferencia inmediata en cualquier tu nesacita en notaría o registro civil en cualquier lo tu quieres,"['al dia', 'multa', 'parte']",https://web.facebook.com/marketplace/item/1594337271317221/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2022 Kia soluto  1.4 lx ac,2022,Kia,soluto 1.4 lx ac,8380000,,manual,30000,Santiago,"Kia soluto full equipo año 2022, tan solo posee 30 mil kilómetros, un motor 1.4 cc, caja manual de 5 velocidades, unidad totalmente económica, doble airbag delantero, cierre centralizado, Alzavidrios eléctrico, pantalla táctil, camara de retroceso, dos copias de llave, anclaje Isofix, bloqueo de puertas y ventanas, cinturón de seguridad 3 puntas para todos sus pasajeros, amplia maleta de 400 litos aproximadamente, comando al volante para audio, combustible bencina , puertos de carga USB , auxiliar , Bluetooth, consumó vehícular 20 .7 km/L en carretera, 13 km/L en ciudad y 17 km/L mixtos. Estamos ubicados en la avenida San Diego 135 cómuna de Santiago centro, a pasos del metro universidad de chile y metro Moneda.",[],https://web.facebook.com/marketplace/item/1417823935794683/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Kia rio,2019,Kia,rio,8250000,,manual,46000,Ñuñoa,"Vehiculo ""NO"" es de remate de compañía de seguros, soy el segundo dueño, full equipo, con camara de retroceso, aire acondicionado, air bags y permiso de circulación 2024, al día",['al dia'],https://web.facebook.com/marketplace/item/770452651433194/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Kia morning,2018,Kia,morning,5500000,,manual,1000,Olmué,"Kia morning 2018 al dia y transferible. -Motor 1.2 -Alza vidrios electricos -Cierre centralizado -Alarma -Espejos electricos y retractiles -Aire acondicionado -Doble airbag -Frenos ABS -Direccion asistida -122.xxx kilometros -Mantenciones al dia -Radio con bluetooth -Polarizado certificado -Sin partes ni multas -Transferencia inmediata Detalles esteticos uno que otro rayon nada grabe, se entrega tal cual como en las fotos.","['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/7360207924087050/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
