Titel,Year,Make,Model,Price,Search Model,Transmission,Mileage,Location,Description,Flags,URL
2010 BMW series 3,2010,BMW,series 3,8590000,,automatic,1000,Puente Alto,"Se vende bmw 318 i año 2010
Papeles al día.
Acepto ofertas.",['al dia'],https://web.facebook.com/marketplace/item/3535428790007127/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 BMW 316 e90,2012,BMW,316 e90,8980000,,automatic,144000,Vitacura,"COLOR: GRAFITO Copia de llave, versión E90, motor 1.600 CC con 125 HP, caja de cambios automática Steptronic seis velocidades, volante multifuncional con velocidad crucero, computador a bordo, climatizadores delanteros independientes, control de estabilidad, molduras de madera. Financiamiento, auto en parte de pago, aceptamos tarjetas.",['parte'],https://web.facebook.com/marketplace/item/424938999994360/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 BMW 318i a fl 2.0,2009,BMW,318i a fl 2.0,9500000,,automatic,194000,Santiago,Solo algunos detalles,[],https://web.facebook.com/marketplace/item/940234120875906/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 BMW x1,2010,BMW,x1,7990000,,automatic,90000,Las Condes,"Se encuentra con todos los papeles al día y manutenciones al día, se vende por cambio de vehículo. Precio conversable","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1384493502951646/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 BMW 316 i,2014,BMW,316 i,6880000,,automatic,265000,Concepción,"Auto BMW 316i año 2014, full equipo, 265.000 kms , automático, motor 1,6, patentes 2024 pagada full, pápales al dia, neumáticos Runflat, dos llaves, luces de conducción Led, es un modelo luxury. Impecable… valor conversable.","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1642136819934715/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 BMW 525i e60,2008,BMW,525i e60,9900000,,automatic,185000,Tomé,"Neumaticos nuevo, todo funcionando blanco",[],https://web.facebook.com/marketplace/item/7383099468476850/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 BMW siniestrado apuro todo chile,2019,BMW,siniestrado apuro todo chile,6800000,,automatic,100000,Santiago,"Autos chocados volcados siniestrados llamar 
➕5️⃣6️⃣9️⃣9️⃣6️⃣4️⃣8️⃣5️⃣4️⃣9️⃣5️⃣",[],https://web.facebook.com/marketplace/item/670901498397836/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 BMW series 3,2018,BMW,series 3,4500000,,automatic,82000,La Serena,"BMW 318l AT, SPORT LINE. 2018. ❌Valor $16.990.000. ✅82.000.-km. ✅Motor 1500CC. 17.5 km/Itr. (combinado). ✅bencina TURBO 3 cilindros con 136 HP. ✅Aceleración de 0 a 100. 8.4 seg. ✅Transmisión AUTOMATICA. ✅Velocidad crucero. ✅TFT de 6,5"", de alta resolución. ✅Radio Car Play, conexión inalámbrica. ✅Bluetooth. ✅Cámara de retroceso. ✅Sensores de retroceso. ✅Sistema start/stop. ✅Sistema de sonido9 BMW 6 parlantes (100 wat de potencia). ✅Sistema de navegación y control por voz. (hey BMW). ✅Iluminación ambiental de 6 colores. ✅Controlador DYNAMIC SELECT (3 programas de conducción). ✅Faros LED High Performance. ✅Climatizador. ✅Función de secado de frenos ✅8 air bag. ✅Frenos ABS + EBD. ✅2 ISOFIX. ✅Neblineros led. ✅Llantas 18"" 👉Financiable desde $5,500,000 👉Pie para NO acreditar renta (40%)$6,800,000 ☑️ Se reciben vehículos y motocicletas en parte de pago desde año 2014 ☑️ Gestionamos financiamiento (Santander, UnidadAutomotriz, Falabella, Autofidem, Autofin)",['parte'],https://web.facebook.com/marketplace/item/1418383338814563/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2002 BMW 330xi,2002,BMW,330xi,6600000,,automatic,196000,Hualpén,Detalle caja necesita cambiar Bmw 330xi integral Interior impecable y motor también solo detalle en caja Conversable Permuto por Yaris o corolla,['conversable'],https://web.facebook.com/marketplace/item/917845389744431/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 BMW series 1,2017,BMW,series 1,9570000,,automatic,65000,La Serena,"BMW 118i 2017 🇩🇪 VERSIÓN: 1.5 T ☑️AÑO 2017 ☑️65.000 KM ☑️MOTOR 1.5T ☑️TRANSMISIÓN AUTOMÁTICA ☑️BENCINERO ☑️CÁMARA DE RETROCESO ☑️CLIMATIZADOR ☑️BOTÓN DE ENCENDIDO 🔘PRECIO: 16.490.000 🔘PIE 30%: 5.000.000 🗣️CRÉDITO EXPRESS SIN ACREDITAR RENTA PIE DESDE EL 40% DEL VALOR DEL VEHÍCULO (6.600.000) CONDICIÓN: ESTAR BANCARIZADO EN ALGÚN BANCO 🆗 GESTIONAMOS FINANCIAMIENTOS -FALABELLA -TANNER -AUTOFACIL -SANTANDER -UNIDAD -FORUM 🆗RECIBIMOS AUTOS EN PARTE DE PAGO 🆗VEHICULO CON GARANTÍA MOTOR/TREN DELANTERO/ TREN TRASERO 🆗GESTIONAMOS SEGURO AUTOMOTRIZ DISPONIBLE PARA ➡️ASESORARTE EN TU PRÓXIMA COMPRA ➡️AYUDARTE A ENCONTRAR TU VEHÍCULO IDEAL Y LA TASA MÁS BARATA DEL MERCADO **MÜNCHEN AUTOMOTRIZ** 📍AV BALMACEDA 4601, LA SERENA📍",['parte'],https://web.facebook.com/marketplace/item/643640367888159/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 BMW series 3,2012,BMW,series 3,4200000,,automatic,138000,Santiago,Marca: BMW Modelo: 320i Motor: 2.0 Año: 2012 Automático Full equipo Climatizador Bluetooth Control crucero Radio comandos al volante Pantalla touch Cámara de retroceso Asientos de cuero Neumáticos nuevos Runflat Muy buen estado $9.570.000 Recibimos tu auto en parte de pago Excelentes opciones de financiamiento WhatsApp 5️⃣6️⃣9️⃣4️⃣8️⃣9️⃣0️⃣1️⃣9️⃣0️⃣6️⃣,['parte'],https://web.facebook.com/marketplace/item/1577771332762909/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 BMW series 5,2012,BMW,series 5,4800000,,automatic,125000,Hualpén,Vendo o permuto andando impecable,[],https://web.facebook.com/marketplace/item/7463179670408723/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 BMW series 3,2009,BMW,series 3,4200000,,automatic,163000,Cauquenes,"Se vende o se permuta, aceptó ofertas dependiendo se puede dar más a favor.( Ideal por camioneta) BMW 318i 2009 motor 2.0 163 mil kilómetros, en buen estado solo detalles por el año nada grave. N° [hidden information].",[],https://web.facebook.com/marketplace/item/428144993089396/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 BMW series 5,2006,BMW,series 5,9900000,,automatic,178000,Cabrero,"Vendo por renovación bmw 525i 2006 
178xxx km
Top de line",[],https://web.facebook.com/marketplace/item/3776425236013631/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 BMW series 3,2007,BMW,series 3,4000000,,automatic,11000,Linares,Por gente poco seria vuelvo a publicar mi plomillo es un BMW 320i año 2007 cuidado maniático tiene leves detalles de pintura que a simple vista no se ven pero está sanito mas detalles por interno….,['detalles menores'],https://web.facebook.com/marketplace/item/1034547904313933/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 BMW series 3,2007,BMW,series 3,9990000,,automatic,180000,Cañete,Vehículo esta atrasado en agosto de este año cuple 2 años de atraso el vehículo tiene un sonido está andando pero hay que cambiarle la cadena de distribucion que esta suelta por eso suena . Esta a mi nombre a si que se puede transferir cualquier consulta dejare 2 número [hidden information]ese número solo para wssp en caso que quieran llamar seria este [hidden information],['atrasado'],https://web.facebook.com/marketplace/item/1055312225769513/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 BMW 325i aut excelente estado,2012,BMW,325i aut excelente estado,8980000,,automatic,112000,Concepción,"BMW 325l AUT AÑO 2012 KMS 116.000 PRECIO LISTA $9.990.000 🔘RECIBIMOS VEHÍCULOS EN PARTE PAGO. 🔘SEGURO AUTOMOTRIZ. BluMotorsChile AVENIDA PAICAVI 2247, CONCEPCIÓN",['parte'],https://web.facebook.com/marketplace/item/297133733403601/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 BMW series 1,2008,BMW,series 1,5800000,,automatic,187000,Talca,"Vendo bmw 120d año 2008 documentación al día caja automática 6 velocidades directa, sport, manual. Neumaticos nuevos 2.0cc Aire acondicionado bi zona Nunero de contacto [hidden information]",['al dia'],https://web.facebook.com/marketplace/item/1441203330103739/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 BMW i120 serie1,2007,BMW,i120 serie1,8500000,,automatic,290000,San Pedro de La Paz,"Bmw i120 2007
Funcionando al 100
Uso diario",[],https://web.facebook.com/marketplace/item/291369137149141/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 BMW x5,2014,BMW,x5,1111111,,automatic,132000,La Serena,"BMW X5 2014 🇩🇪 VERSIÓN: XDRIVE30D ☑️AÑO 2014 ☑️132.000 KM ☑️MOTOR 3.0 ☑️TRANSMISIÓN AUTOMÁTICA ☑️DIÉSEL ☑️CÁMARA DE RETROCESO ☑️CLIMATIZADOR ☑️AIRE ACONDICIONADO ☑️3 MODOS DE MANEJO ☑️ASIENTOS ELÉCTRICOS ☑️SUNROOF Y TECHO PANORÁMICO 🔘PRECIO: 24.490.000 🔘PIE 30%: 7.400.000 🗣️CRÉDITO EXPRESS SIN ACREDITAR RENTA PIE DESDE EL 40% DEL VALOR DEL VEHÍCULO (9.800.000) CONDICIÓN: ESTAR BANCARIZADO EN ALGÚN BANCO 🆗 GESTIONAMOS FINANCIAMIENTOS -FALABELLA -TANNER -AUTOFACIL -SANTANDER -UNIDAD -FORUM 🆗RECIBIMOS AUTOS EN PARTE DE PAGO 🆗VEHICULO CON GARANTÍA MOTOR/TREN DELANTERO/ TREN TRASERO 🆗GESTIONAMOS SEGURO AUTOMOTRIZ DISPONIBLE PARA ➡️ASESORARTE EN TU PRÓXIMA COMPRA ➡️AYUDARTE A ENCONTRAR TU VEHÍCULO IDEAL Y LA TASA MÁS BARATA DEL MERCADO **MÜNCHEN AUTOMOTRIZ** 📍AV BALMACEDA 4601, LA SERENA📍",['parte'],https://web.facebook.com/marketplace/item/381714891324535/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 BMW series 5,2012,BMW,series 5,9800000,,automatic,112000,Hualpén,Vendo o permuto andando impecable transferible,[],https://web.facebook.com/marketplace/item/788675373177922/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 BMW 318 i,2011,BMW,318 i,9790000,,automatic,115000,La Serena,Bmw 318I 🇩🇪🚘 • Año 2011 • Motor 2.0 • Full cuero • Velocidad Crucero • Mandos al volante • Transmisión automática • Segundo dueño . . . 📍Precio: 9.800.000,[],https://web.facebook.com/marketplace/item/1589318975256816/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 BMW series 5,2009,BMW,series 5,7990000,,automatic,205000,Chillán,Se vende BMW 525i top line !! - transferible al día -Año: 2009 -Full cuero -Velocidad crucero -Asientos eléctricos -Espejos eléctricos -Motor 2.5 v6 en línea -Sunroff eléctrico -Computador abordo -205.000 kilómetros Ig: EM_ventas_automotora Consultas al DM,['al dia'],https://web.facebook.com/marketplace/item/713214697504640/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 BMW 320i 2.0,2011,BMW,320i 2.0,4200000,,automatic,172000,Talca,Se vende bmw 320 2.0 en excelentes condiciones mantenimiento al día neumáticos impecables sensores de retroceso alzavidrios eléctricos cierre sentralizado alarma climatizador sunroof asientos de cuero eléctricos ensendido con botón (Star stop) papeles al día precio conberzable puedo recibir en parte de pago más dinero a mi favor dudas consultas por interno,"['al dia', 'parte']",https://web.facebook.com/marketplace/item/445604907901501/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 BMW x1,2011,BMW,x1,6200000,,automatic,137000,Concepción,BMW X1 2011 Motor 2.0 bencinero Automático 137.xxx km Se vende o permuta (recibo o doy a favor) Valor conversable,['conversable'],https://web.facebook.com/marketplace/item/315334391202055/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 BMW series 1,2013,BMW,series 1,7900000,,automatic,4000,Coronel,Se vende auto bn cuidado atrasado solo un año pero transferible es turbo 1.6 caja tictronic cero detalles mecánicos solo se vende x cambio de proyecto reales interesados ablarme al dm para cualkier duda o consulta.,['atrasado'],https://web.facebook.com/marketplace/item/940489557230084/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 BMW series 3,2011,BMW,series 3,9500000,,automatic,158000,San Pedro de La Paz,Auto en excelente estado....se puede permutar por auto de menor valor mas diferencia...coordinar visitas,[],https://web.facebook.com/marketplace/item/1320558861862995/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 BMW x5,2008,BMW,x5,6800000,,automatic,205000,Los Ángeles,"Vehiculo en excelentes condiciones mecanicas, todos sus fluidos fueron cambiados hace 10.000km tanto de transmisión y motor con sus respectivos filtros. Papeles al dia y transferencia inmediata, detalles esteticos nada grave. Podria permutar o recibir en parte de pago. Recibo ofertas serias Se encuentra en los angeles.","['al dia', 'detalles menores', 'parte']",https://web.facebook.com/marketplace/item/756611033104304/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 BMW 525 ia,2006,BMW,525 ia,7000000,,automatic,250000,Concepción,"Se vende vehículo en perfecto estado ,con sus manteciones ,tope de línea , vel cruzero,asientos de cuero,A/C,sensores de lluvia,sensor de retroceso delantero y trasero ,sunroof,espejos eléctricos,entre otros ,todo original ,se va con sus 2 llaves ,documentos al día [hidden information]",['al dia'],https://web.facebook.com/marketplace/item/380127631476859/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 BMW x1,2011,BMW,x1,4400000,,automatic,127000,Concepción,"Vehículo en excelente estado, económico con documentación al día y a mi nombre. Versión full equipo, llegar y disfrutar [hidden information]",['al dia'],https://web.facebook.com/marketplace/item/697705052515036/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
