Titel,Year,Make,Model,Price,Search Model,Transmission,Mileage,Location,Description,Flags,URL
2014 Chevrolet cruze,2014,Chevrolet,cruze,5200000,,automatic,107000,Puente Alto,"Vendo auto en muy buen estado Papeles al día sin multas Automático secuencial Cuenta con frenos ABS, discos en las 4 ruedas 4 airbag, sunroof, corta corriente Toda la iluminación es completamente led. Le funciona todo. Cuenta con el interior impecable Exterior con algunos detalles por el año Precio conversable (el michi no va incluido) [hidden information] tiene 107.000 km Reales. Sin partes","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/458696026484459/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Chevrolet cruze,2013,Chevrolet,cruze,5500000,,automatic,123000,Monte Patria,"¡¡PERMISO DE CIRCULACIÓN HASTA EL 2025!! Top de línea, excelente estado, cambio de aceite nuevo, batería nueva, el auto está guardado. Consultas al [hidden information] CONVERSABLE!! Transferencia inmediata!!",['conversable'],https://web.facebook.com/marketplace/item/1788608234986242/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Chevrolet sonic,2013,Chevrolet,sonic,4499000,,automatic,140000,Lo Prado,"AUTOMATICOO!! se vende chevrolet sonic año 2013, AUTOMOTICO!!! valor conversable!! interesado hablarme al inbox",['conversable'],https://web.facebook.com/marketplace/item/1115913723067345/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Chevrolet captiva,2010,Chevrolet,captiva,6300000,,automatic,19000,La Florida,4x4 integral motor 2.0 diesel aire acondicionado,[],https://web.facebook.com/marketplace/item/744331107793041/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1998 Chevrolet astrovan,1998,Chevrolet,astrovan,2700000,,automatic,255000,San Fernando,Se vende Chevrolet astrovan. -automática. -familiar en buenas condiciones. -documentos al día. -funcionando al 100%. -precio conversable.,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1752687838594185/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Chevrolet cruze,2012,Chevrolet,cruze,4800000,,automatic,112000,Renca,"* Año 2012 * 112.000 km * Transmisión: Automático * Motor: 1.8 * Aire acondicionado (A/C) * Radio AM, FM, USB, AUX Y bluetooth * Cierre centralizado * Combustible: bencina * Sin deudas * Transferible * Precio: 4.800.000 conversable",['conversable'],https://web.facebook.com/marketplace/item/768066001568406/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Chevrolet cruze,2010,Chevrolet,cruze,4500000,,automatic,95000,Rancagua,"Chevrolet cruze, único en su estado poco kilometraje, 95.5xxkm, motor 1.8 caja automática, mecánicamente impecable sin detalles, solo estética, se puede ver todos los dias en Rancagua.",[],https://web.facebook.com/marketplace/item/420927216979557/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Chevrolet captiva,2013,Chevrolet,captiva,7000000,,automatic,140000,Rancagua,"Solo por esta semana se liquida Chevrolet Captiva, tres corridas de asiento, asientos de cuero. Motor 2.2 en perfectas condiciones. Favor comunicarse por wattsapp",[],https://web.facebook.com/marketplace/item/1087989442531768/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1998 Chevrolet blazer,1998,Chevrolet,blazer,3000000,,automatic,289000,Curicó,Al dia transferible,['al dia'],https://web.facebook.com/marketplace/item/266753543071847/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2023 Chevrolet groove aÑo 2023 al desarme,2023,Chevrolet,groove aÑo 2023 al desarme,9999999,,automatic,15000,Santiago,CHEVROLET GROOVE AÑO 2023 AL DESARME. CONSULTE POR SUS REPUESTOS [hidden information] (SOLO WHATSAPP).,"['desarme', 'repuestos']",https://web.facebook.com/marketplace/item/1081361929796886/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Chevrolet captiva ls,2016,Chevrolet,captiva ls,8990000,,automatic,124000,Vitacura,Especificaciones Generales ・ Color: Negro ・ Dueños: 2 ・ Llaves: 2 ・ Ubicación: Las Condes ・ Número de Puertas: 5 Especificaciones Mecánicas ・ Motor: 2.4 ・ Tracción: 2wd ・ Mantenciones: Particular Características Generales ・ Comandos al volante ・ Control Crucero ・ Radio Bluetooth ・ USB ・ AUX ・ Sensores de Retroceso ・ Aire Acondicionado ・ Alzavidrios Eléctricos ・ Espejos Retrovisores Eléctricos ・ 3 Filas de Asientos,[],https://web.facebook.com/marketplace/item/308382525596343/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Chevrolet spark,2019,Chevrolet,spark,1700000,,automatic,1000,Maipú,"Spark gt 2019 
Transferible 
Choque trasero 
Sin frontal ni tablero",['choque'],https://web.facebook.com/marketplace/item/925652349008904/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2020 Chevrolet onix,2020,Chevrolet,onix,8590000,,automatic,49000,San Joaquín,👩‍💻𝗩𝗔𝗡𝗘𝗦𝗦𝗔 𝗠𝗔𝗥𝗧𝗜𝗡𝗘𝗭 📲 +569/94831747 AUTOMOTORA MARUBENI ▪EVALUA TU CREDITO ONLINE ▪COMPRA AL CONTADO ▪RECIBIMOS TU 🚗EN PARTE DE PAGO ‼PREGUNTA COMO RESERVAR‼ (Se venden rápido) SOLICITA TU CATALOGO DEL STOCK✅ DISPONIBLE AL WHATSAPP 📲+569/94831747,['parte'],https://web.facebook.com/marketplace/item/1556978648385122/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Chevrolet astra 2.0,2005,Chevrolet,astra 2.0,2000000,,automatic,193000,Calera,Partiendo a la llave uso diario,[],https://web.facebook.com/marketplace/item/1529024987644511/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Chevrolet prisma,2019,Chevrolet,prisma,6400000,,automatic,120000,Maipú,Se vende Chevrolet prisma LTZ full equipo 2019 Automático ✅ Único dueño ✅ Nunca taxi ✅ full cuero ✅ velocidad crucero ✅ 2 juegos de llaves ✅ Batería nueva comprada en Inalco original ✅ Mantenciones al día ✅ Permiso de circulación 2025,['al dia'],https://web.facebook.com/marketplace/item/1153347276043723/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Chevrolet orlando automático full,2014,Chevrolet,orlando automático full,6980000,,automatic,190000,Cerrillos,Impecable estado Full equipo Automático caja sexta 3 corridas de asientos 2.4cc Valor conversable Podría recibir vehículo en parte de pago Más información al número [hidden information],"['conversable', 'parte']",https://web.facebook.com/marketplace/item/963866548693131/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Chevrolet trailblazer,2005,Chevrolet,trailblazer,10000000,,automatic,207000,Rancagua,Papeles al día Transferible Mantenimiento al día 4x4 Sunroof Cierre centralizado Asientos de cuero Velocidad crucero Climatizador Neblineros Detalles estéticos del año Se entrega con remolque y el equipo correspondiente y moto tb de niño Remolque con patente al día y trasferible Más información imbox,"['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/1384187088902653/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1997 Chevrolet roadmaster,1997,Chevrolet,roadmaster,8000000,,automatic,1000,San Antonio,"Carroza buick roadmaster 5.7 operativa, llegar y trabajar",[],https://web.facebook.com/marketplace/item/773397101375830/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1999 Chevrolet camaro,1999,Chevrolet,camaro,9500000,,automatic,90000,San Ramón,"Al dia transferible
Full
Llantas y forros impecable 
Consulta para visitar",['al dia'],https://web.facebook.com/marketplace/item/752490436855466/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Chevrolet cruze,2014,Chevrolet,cruze,6280000,,automatic,78000,Conchalí,"Vehículo en impecable estado💯 Cuenta con: - Aire acondicionado - Doble airbag - Cierre centralizado - Alza vidrios eléctricos - Dirección hidráulica - Motor 1.8 - Automático - Documentos al día Vehículo a toda prueba, Puede pagar en efectivo 💰 transferencia o crédito financiero ☑️ Consulte.. 👩🏻‍💻",['al dia'],https://web.facebook.com/marketplace/item/1110113083656716/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Chevrolet cruze nb ls 1.8,2016,Chevrolet,cruze nb ls 1.8,7990000,,automatic,56000,Las Condes,"Único dueño, mantenimiento en la marca, copia de llave, versión LS, motor 1.800 CC, caja de cambios automática tiptronic, volante multifuncional con velocidad crucero, computador a bordo, pantalla touch, sunroof, aire acondicionado, alza vidrios y espejos eléctricos, alarma. Unidad garantizada motor y caja de cambios por seis meses. Consulte por alternativas de financiamiento, auto en parte de pago, seguro automotriz y tarjetas bancarias.",['parte'],https://web.facebook.com/marketplace/item/1418320898782417/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Chevrolet captiva,2014,Chevrolet,captiva,9800000,,automatic,150000,La Florida,"Chevrolet captiva
AWD
Full
Asientos de cuero
Diesel 
2.2 
Automatica
3 corridas de asientos",[],https://web.facebook.com/marketplace/item/697916112286255/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Chevrolet silverado,2007,Chevrolet,silverado,9500000,,automatic,167000,Huechuraba,"Camioneta Chevrolet Silverado, excelente estado con todos sus papales al dia",['al dia'],https://web.facebook.com/marketplace/item/1633681224128273/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Chevrolet astra,2008,Chevrolet,astra,1000000,,automatic,123000,Santiago,"Se vende Chevrolet astra 
Automático solo caja de cambio mala y por temas de Lucas no podré reparar",['mala'],https://web.facebook.com/marketplace/item/1318762142137738/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Chevrolet cruce,2016,Chevrolet,cruce,7990000,,automatic,57000,Cerrillos,[hidden information],[],https://web.facebook.com/marketplace/item/329401476794192/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2002 Chevrolet c1500 space silverado,2002,Chevrolet,c1500 space silverado,6800000,,automatic,255000,Zapallar,"Se vende por renovación, 255.000 kmt. Se le cambio todas las bujías, cambio de filtro de vencina, cambio discos freno delantero y trasero. Motor sin fugas Interesados solo llamadas telefónicas, [hidden information]",[],https://web.facebook.com/marketplace/item/718200243804418/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Chevrolet colorado lt,2008,Chevrolet,colorado lt,6490000,,automatic,230000,Linares,"Vendo o permuto colorado lt 4x4 mantenciones al día neumáticos nuevos alza vidrio aire acondicionado, tal cual las fotos [hidden information]",['al dia'],https://web.facebook.com/marketplace/item/1645985059475614/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1996 Chevrolet cheyenne,1996,Chevrolet,cheyenne,7990000,,automatic,223000,Santiago,"Se vende la joya , está impecable en todo sentido , 100% original 4 dueños Cheyenne V8 5.7 vortec 🇺🇸 Está al día , transferible , sin partes ni multas, llegar y disfrutar Se puede ver en VITACURA. [hidden information]",['al dia'],https://web.facebook.com/marketplace/item/1364219350908320/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Chevrolet silverado,2012,Chevrolet,silverado,9650000,,automatic,220000,La Florida,"SILVERADO LT II 4WD 5.3 AT 
Se vende  súper cómoda y espaciosa se puede ver en Puente alto",[],https://web.facebook.com/marketplace/item/917730026563217/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Chevrolet suburban,2016,Chevrolet,suburban,650000,,automatic,178599,Santiago,Mantenemos disponible todo tipo de repuesto para su vehículo cualquier duda comunicarse con nosotros vía imbox ✅motor ✅culatas ✅radiador ✅electro ventilador Etc cualquier duda comunicarse con nosotros vía imbox,['repuesto'],https://web.facebook.com/marketplace/item/278642691944551/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Chevrolet aveo,2006,Chevrolet,aveo,4290000,,automatic,1000,Maipú,*CHEVROLET AVEO II LT* Año 2006 Motor 1.4 cc Color Blanco Galaxy Combustible Bencina Transmisión Automática Aire acondicionado Alza vidrios Precio $ 4.290.000,[],https://web.facebook.com/marketplace/item/1643500493061736/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1994 Chevrolet luv,1994,Chevrolet,luv,1600000,,automatic,9000,Rancagua,No description,[],https://web.facebook.com/marketplace/item/435739785680652/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Chevrolet tracker,2015,Chevrolet,tracker,7500000,,automatic,139000,Talca,Se vende Auto totalmente al día revisión técnica sacada recientemente todo los papeles en orden vende directamente su dueño el precio es negociable solo en persona puede ver sin compromiso alguno queda a 30 km del centro de talca también se puede ver en el mall de talca,['al dia'],https://web.facebook.com/marketplace/item/374076678762457/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Chevrolet captiva,2011,Chevrolet,captiva,7500000,,automatic,11000,Las Cabras,POR ENCARGO!!! Se Vende Chevrolet Captiva LTZ 2011 Full Automática en perfecto estado Asientos de Cuero Laminas de seguridad Motor 2.0 Diesel 3 Corridas de Asientos Se vende por espacio Valor $7.500.000 Cualquier Consulta comunicarse al WhatsApp [hidden information],[],https://web.facebook.com/marketplace/item/416918367552131/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Chevrolet captiva,2011,Chevrolet,captiva,6500000,,automatic,134000,San Pedro de La Paz,"Se vende Chevolet Captiva con 6 años de uso. Dentro de el hay 3 corridas de asientos. Interesados al [hidden information] o al [hidden information], ubicado en Avenida costanera Interior 6322, San Pedro de la Paz.",[],https://web.facebook.com/marketplace/item/446390071181733/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1997 Chevrolet astro van,1997,Chevrolet,astro van,3000000,,automatic,284000,Molina,"Americana, en buen estado, sólo detalles externos de pintura, bien conserbado de tapiz, parte a la llave. El valor es algo conversable, americana.","['conversable', 'parte']",https://web.facebook.com/marketplace/item/1157058062132941/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Chevrolet tracker,2015,Chevrolet,tracker,7280000,,automatic,160000,Santiago,🚙 en venta 🚙 CHEVROLET TRACKER Versión: LT Año 2015 $7.280.000 Automática Gasolina Cilindrada 1800 160.000km Alarma Cierre centralizado Asientos de cuero ❗️La puedes adquirir a crédito o al contado❗️ Para más información ℹ️ consultar por interno.,[],https://web.facebook.com/marketplace/item/1174036817297183/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2024 Chevrolet spark,2024,Chevrolet,spark,550000,,automatic,3000,Pedro Aguirre Cerda,"4x100 y 4x114 apernadura
Llantas con neumatico",[],https://web.facebook.com/marketplace/item/7227460697373336/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Chevrolet colorado 4x4 full automatica,2013,Chevrolet,colorado 4x4 full automatica,6900000,,automatic,200000,Talca,"Camioneta sin choques, detalles por el uso Kilometraje original, funcionando al 100% Moto y caja impecable. Se liquida por cambio de proyecto.",[],https://web.facebook.com/marketplace/item/745618301013133/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1999 Chevrolet lumina ltz,1999,Chevrolet,lumina ltz,1500000,,automatic,220000,El Quisco,TAPIZ DE CUERO AUTOMATICO ASIENTO ELECTRICO ESPEJOS ELECRICOS SUNROUF 2 JUEGOS DE LLAVES ORIGINALES NEUMATICOS NUEVOS [hidden information],[],https://web.facebook.com/marketplace/item/7317354818359224/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1998 Chevrolet corsa,1998,Chevrolet,corsa,2100000,,automatic,170000,Rancagua,Permuto corsa al día transferible 1.4 buen estado Neumáticos nuevos Económico Permuto por automático o saveriro o corsa pick,['al dia'],https://web.facebook.com/marketplace/item/940975240889894/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Chevrolet astrovan 2001 rwd,2001,Chevrolet,astrovan 2001 rwd,4000000,,automatic,224000,Talcahuano,"Chevrolet Astrovan 2001 RWD 224.000km Todo al día a mi nombre. Vehículo cómodo para 8 personas más maletero, tiene sus mantenciones al día, es motor 4.3L V6 con aire acondicionado, velocidad crucero, apoya brazos, parrilla en el techo.. Es la versión 4x2 tracción trasera, siempre se ha usado con coolant por lo que no hay corrosión en el motor, parte a la llave llegar y usar. Precio conversable.","['conversable', 'al dia', 'parte']",https://web.facebook.com/marketplace/item/1143697980318137/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Chevrolet cruze,2015,Chevrolet,cruze,6200000,,automatic,121000,Ñuñoa,"Vehiculo al día, transferible, automatico, sunroof, vidrios polarizados certificados, velocidad crucero, radio touch, impecable, 121.000 km.",['al dia'],https://web.facebook.com/marketplace/item/723156769925466/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Chevrolet trailblazer,2004,Chevrolet,trailblazer,4100000,,automatic,206000,Santa Bárbara,"Camioneta en buen estado, precio conversable",['conversable'],https://web.facebook.com/marketplace/item/1785241918643029/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Chevrolet cruze,2012,Chevrolet,cruze,4800000,,automatic,112000,Renca,"Se vende Chevrolet Cruze * Año 2012 * 112.000 km * Transmisión: Automático * Motor: 1.8 * Aire acondicionado (A/C) * Radio AM, FM, USB, AUX Y bluetooth * Cierre centralizado * Combustible: bencina * Sin deudas * Transferible * Precio: 4.800.000 conversable",['conversable'],https://web.facebook.com/marketplace/item/692000209543724/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Chevrolet optra,2011,Chevrolet,optra,1290000,,automatic,305710,Talca,Se rematao chevrolet optra a toda prueba año 2011 con alsavidrios,[],https://web.facebook.com/marketplace/item/390876260223358/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Chevrolet cruze,2012,Chevrolet,cruze,5400000,,automatic,114000,Monte Patria,Documentos al día a toda prueba asientos de cuero tracmicion automática,['al dia'],https://web.facebook.com/marketplace/item/3231467490480652/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1996 Chevrolet cavalier,1996,Chevrolet,cavalier,1800000,,automatic,208000,Cabildo,Chevrolet cavalier automatico año 96 2.4 documentos al dia transferible Detalles x el año (conversable),"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/932889295207055/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Chevrolet sail,2016,Chevrolet,sail,4500000,,automatic,125000,San Felipe,"Se vende por renovacion
Al dia se cambia por suv.",['al dia'],https://web.facebook.com/marketplace/item/373679602246708/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Chevrolet silverado,2008,Chevrolet,silverado,8800000,,automatic,280000,Lautaro,Hermosa Silverado 5.3  andando perfectamente!!,[],https://web.facebook.com/marketplace/item/445897624540502/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Chevrolet colorado,2006,Chevrolet,colorado,6800000,,automatic,215000,La Serena,"Vendo hermosa camioneta Chevrolet colorado americana motor 3.5 , 2006, excelente camioneta la vendo por motivos personales toda su documentación al día y transferible podría permutar por otro automático",['al dia'],https://web.facebook.com/marketplace/item/745600730674984/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Chevrolet captiva,2010,Chevrolet,captiva,8000000,,automatic,188000,San Bernardo,"Vendo CHEVROLET CAPTIVA petrolera, automática, tapiz cuero, sunroof, 3 corridas de asientos, en excelente condiciones. Informacion [hidden information]",[],https://web.facebook.com/marketplace/item/958705832358609/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Chevrolet captiva,2012,Chevrolet,captiva,8900000,,automatic,190000,Curicó,Se vende SUV en excelente estado. Full equipo. Top de línea. Papeles al día. Láminas de seguridad y pintura en acabado cerámico. Llantas aro 18. Interesados llamar al [hidden information] Patricio Martínez,['al dia'],https://web.facebook.com/marketplace/item/3714369892224384/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Chevrolet luv work,2005,Chevrolet,luv work,5380000,,automatic,175000,Puente Alto,"CHEVROLET LUV WORK AÑO 2005 175.000 KM MOTOR 2.5 cc PETROLERA, AIRE ACONDICIONADO. $ 5.380.000",[],https://web.facebook.com/marketplace/item/1637964843673972/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Chevrolet orlando,2013,Chevrolet,orlando,7900000,,automatic,115000,Ñuñoa,"Chevrolet orlando año 2013, automatica, bencinera, 2.3 115.000 km Tapiz impecable , un solo dueño sin niños.",[],https://web.facebook.com/marketplace/item/945860273207318/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Chevrolet colorado,2007,Chevrolet,colorado,6750000,,automatic,180000,Calera,"Vendo mi chevrolet colorado impecable estado año 2007 vercion full 4x4 alsa vidrios electricos , ac tiene artos extras mas detalles por interno aldia y ami nombre",[],https://web.facebook.com/marketplace/item/1095002331644633/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Chevrolet captiva,2011,Chevrolet,captiva,7500000,,automatic,187000,Curicó,Se vuelve a publicar por gente no seria Captiva 2011 full eco cuero mantenciones al dia y tranferible llegar y andar (187.000 kilómetros) Consultas al inbox! Solo real interesado!! Conversableeeeeeee!!,['al dia'],https://web.facebook.com/marketplace/item/1129685991394886/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Chevrolet captiva,2010,Chevrolet,captiva,7500000,,automatic,240000,San Vicente,Se vende por renovación. Papeles y mantenciones al día. Excelente estado. Año 2010 3 corridas de asientos Automática Combustible diésel Aire acondicionado funcionando Detalles de pintura por el año del auto y en la parte posterior quebradura del material. Precio conversable.,"['conversable', 'al dia', 'detalles menores', 'parte']",https://web.facebook.com/marketplace/item/1635895367150122/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Chevrolet captiva,2007,Chevrolet,captiva,6300000,,automatic,164000,Concepción,"Se vende por cambio de ciudad. Chevrolet captiva 2007 Suv full equipo top de línea. 2.0 turbo diésel económica. Transmisión automática. 3 corridas de asientos. Asientos de cuero. Climatizado calienta asiento delanteros y trasero av. Techo panorámico escotilla. cierre centralizado. Alzavidrios en las 4 puertas. Aire acondicionado. Espejos eléctricos. sensor de retroceso. Control de estabilidad. Control de descenso. Radio con mando al volante. Manteciones al día, bien cuidada uso familiar llegar y andar, Documentos al día, sin multas. transferible. Vende su dueña [hidden information] conversable. En Concepción VIII Región","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/3312799982357302/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1999 Chevrolet blazer,1999,Chevrolet,blazer,4900000,,automatic,300000,Linares,Blazer 99 full a toda prueba todas sus mantenimiento al día precio conversable,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/243829642154368/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Chevrolet aveo,2006,Chevrolet,aveo,3000000,,automatic,205000,San Antonio,se vende auto chevrolet aveo 1.4 2006 por no uso ya que mi papá no puede manejar funcionando al 100% detalles estéticos papeles al día PRECIO CONVERSABLE❗❗,"['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/1736783170179504/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Chevrolet captiva,2011,Chevrolet,captiva,6590000,,automatic,210000,Viña del Mar,"Por encargo de su dueño, vendo chevrolet captiva AWD DSL LT 2.0 diesel Excelente estado, las fotos hablan por si solas, ubicada en santiago.",[],https://web.facebook.com/marketplace/item/2106256343064726/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Chevrolet vectra 1.9,2007,Chevrolet,vectra 1.9,4980000,,automatic,136765,La Granja,🏁 • CHEVROLET VECTRA 1.9 2007• Automático y Diésel 💲4.980.000.- 🤳Contáctanos al [hidden information] @automotrizjoseortiz,[],https://web.facebook.com/marketplace/item/444666471236452/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Chevrolet otro,2006,Chevrolet,otro,6800000,,automatic,2000,Conchalí,Vehiculo americano para familia bueno para viajes en excelentes condiciones. Con todos sus documentos al dia. Fono.[hidden information] (llamar),['al dia'],https://web.facebook.com/marketplace/item/1320137582010334/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Chevrolet tracker,2014,Chevrolet,tracker,7400000,,automatic,119000,Padre Hurtado,Tracker año 2014 full equipo 4×4 automática motor 1.8 full cuero radio con pantalla se vende en 7.400.000 ojo valor conversable es de aseguradora tuvo daño muy leve última foto,['conversable'],https://web.facebook.com/marketplace/item/2783466901824596/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Chevrolet colorado,2007,Chevrolet,colorado,8000000,,automatic,170000,Nogales,Vendo chevrolete colorado americana año 2007 vencinera 2.9 o permuto por camioneta petrolera la camioneta esta altada 1.5 pulgada y tiene neumatico anchos de 165 y algunos extras interior exterior tranferible y al dia a mi nombre,['al dia'],https://web.facebook.com/marketplace/item/682971437146770/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Chevrolet cruze,2010,Chevrolet,cruze,4700000,,automatic,171000,Los Ángeles,"Chevrolet Cruze año 2010 top de línea en muy buen estado Totalmente transferible todas sus mantenciones, documentación al día ,revisión técnica y permiso circulación 2024 Detalle parabrisa quebrado por eso el precio",['al dia'],https://web.facebook.com/marketplace/item/731366942398784/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Chevrolet optra,2006,Chevrolet,optra,2400000,,automatic,189000,Lota,"Se vende chevrolet optra año 2006 automatico,todo nuevo en cuanto repuestos. Detalles mínimos Atrasado del año pasado Contacto para transferencia dueño directo Conversable","['conversable', 'detalles menores', 'atrasado', 'repuestos']",https://web.facebook.com/marketplace/item/1476607646228604/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Chevrolet captiva,2010,Chevrolet,captiva,8000000,,automatic,250000,Santiago,"Impecable andando chevrolet captiva año 2010 motor 2.0 LTZ top de linea turno diesel automática.. solo detalles por el año soy el 3* dueño, asientos de cuero Vendo por renovación",[],https://web.facebook.com/marketplace/item/326962140379552/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Chevrolet aveo,2010,Chevrolet,aveo,2500000,,automatic,6436,Nancagua,Vendo auto y tengo la movida para sacar licencia de conducir,[],https://web.facebook.com/marketplace/item/2142487912754887/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Chevrolet s10 executive 4.3,2001,Chevrolet,s10 executive 4.3,3800000,,automatic,225000,Providencia,"Vendo camioneta Chevrolet S10 4.3 Executive, excelente estado, documentos al día, neumáticos impecables,klm225mil Se puede ver y probar en Colina",['al dia'],https://web.facebook.com/marketplace/item/2326387764221178/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Chevrolet spark,2013,Chevrolet,spark,2500000,,automatic,1000,La Florida,Se vende spark x motivo de viaje todos sus papeles aldia transferencia inmediata,[],https://web.facebook.com/marketplace/item/732199745702840/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Chevrolet orlando ltz,2012,Chevrolet,orlando ltz,7500000,,automatic,99000,Concepción,Se vende Chevrolet Orlando 2012 AT Turbo Diésel 2.0 versión full equipo LTZ. Este vehículo cuenta con: ➡️Aire acondicionado ➡️Transmisión automática ➡️Asientos de cuero ➡️Calienta asientos(piloto-copiloto) ➡️Control al volante ➡️3 corridas de asiento ➡️Velocidad crucero ➡️Sunroof ➡️Cambio de aceite desde los 97km ➡️Kilometraje 99.XXX ➡️Capacidad 7 pasajeros ➡️Barras y Parrilla portaequipajes. ➡️Turbo en buen estado ➡️Documentación al día ➡️Único dueño. Valor Conversable. Para mayor información me contacta por este mismo medio.,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1465398704359971/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
